Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Myles Turner,35.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.66,0.667,0.167,0.167,8.4,15.4,12.4,4.0,2.9,4.0,7.2,19.1,127.0,121.0,-0.1,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,7.0,12.0,0.583,2.0,2.0,1.0,1.0,2.0,0.5,2.0,5.0,7.0,1.0,2.0,2.0,1.0,3.0,17.0,-2.0
Jeff Teague,33.43333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.767,0.688,0.125,0.875,0.0,9.8,5.7,32.1,1.6,0.0,31.1,23.5,120.0,129.0,-2.9,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,5.0,8.0,0.625,1.0,1.0,1.0,6.0,7.0,0.857,0.0,3.0,3.0,8.0,1.0,0.0,5.0,1.0,17.0,-5.0
Thaddeus Young,32.63333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.375,0.0,4.6,13.4,9.7,15.9,3.2,0.0,11.1,13.5,113.0,124.0,-2.2,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,4.0,8.0,0.5,0.0,3.0,0.0,0.0,0.0,,1.0,4.0,5.0,4.0,2.0,0.0,1.0,1.0,8.0,3.0
Glenn Robinson,27.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.8,0.8,0.6,0.0,0.0,7.9,4.6,9.2,0.0,5.1,0.0,8.9,162.0,130.0,3.5,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,8.0,-10.0
Monta Ellis,20.483333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.976,1.0,0.0,0.833,0.0,5.3,3.1,24.3,0.0,0.0,10.9,22.0,176.0,134.0,6.5,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,6.0,6.0,1.0,0.0,0.0,,4.0,5.0,0.8,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,16.0,15.0
Kevin Séraphin,15.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.85,0.8,0.0,0.4,19.5,21.3,20.6,10.2,3.4,0.0,0.0,18.7,183.0,120.0,10.2,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,4.0,5.0,0.8,0.0,0.0,,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0
Aaron Brooks,14.566666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.694,0.75,0.5,1.0,0.0,0.0,0.0,16.6,0.0,0.0,25.8,13.0,116.0,136.0,-6.7,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,10.0
Al Jefferson,12.483333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.381,0.286,0.0,0.286,0.0,17.5,10.1,32.7,0.0,0.0,0.0,30.9,101.0,129.0,-6.8,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,2.0,7.0,0.286,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0
C.J. Miles,12.233333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.375,0.375,0.75,0.0,0.0,26.8,15.5,0.0,4.3,5.8,0.0,16.0,77.0,113.0,-2.4,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0
Kentavious Caldwell-Pope,38.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.526,0.423,0.385,0.385,2.8,7.8,4.9,14.9,1.4,0.0,0.0,16.9,137.0,134.0,-2.6,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,5.0,13.0,0.385,1.0,5.0,0.2,5.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,4.0,16.0,3.0
Andre Drummond,35.11666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.592,0.563,0.0,0.125,21.7,29.9,25.2,7.7,1.5,4.7,0.0,20.5,146.0,127.0,3.3,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,9.0,16.0,0.563,0.0,0.0,,2.0,2.0,1.0,7.0,7.0,14.0,2.0,1.0,2.0,0.0,4.0,20.0,-5.0
Jon Leuer,34.083333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.636,0.636,0.273,0.0,3.2,26.4,13.0,7.4,1.5,0.0,15.4,16.3,114.0,132.0,-3.7,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,7.0,11.0,0.636,0.0,3.0,0.0,0.0,0.0,,1.0,6.0,7.0,2.0,1.0,0.0,2.0,3.0,14.0,-10.0
Reggie Jackson,32.06666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.542,0.528,0.222,0.056,13.6,14.0,13.8,49.9,3.3,0.0,14.0,28.6,126.0,129.0,10.0,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,8.0,18.0,0.444,3.0,4.0,0.75,1.0,1.0,1.0,4.0,3.0,7.0,12.0,2.0,0.0,3.0,2.0,20.0,-3.0
Marcus Morris,29.116666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.5,0.0,3.7,0.0,2.2,17.3,0.0,2.8,6.7,22.0,115.0,135.0,-2.9,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,6.0,14.0,0.429,2.0,7.0,0.286,0.0,0.0,,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,14.0,-5.0
Tobias Harris,29.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.739,0.714,0.357,0.143,0.0,25.0,10.5,9.5,0.0,0.0,0.0,21.2,158.0,135.0,6.8,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,9.0,14.0,0.643,2.0,5.0,0.4,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,22.0,2.0
Ish Smith,15.933333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.521,0.75,1.0,1.0,0.0,0.0,0.0,26.8,0.0,0.0,51.0,15.8,72.0,138.0,-12.7,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,-2.0
Stanley Johnson,15.133333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.375,0.375,0.75,0.0,0.0,9.9,4.2,0.0,0.0,0.0,20.0,14.1,66.0,137.0,-14.9,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,-1.0
Boban Marjanović,10.05,,,,,,,,,,,,,,,,,,,,Reserve,0.4,0.4,0.0,0.0,21.7,29.9,25.1,0.0,0.0,16.5,0.0,21.3,110.0,119.0,-2.2,,,,,,,,,,,,,,,,,,,,201701030DET,2017-01-03 19:30:00,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,-4.0
Marcin Gortat,39.95,,,,,,,,,,,,,,,,,,,,Starter,0.505,0.455,0.0,0.182,10.7,41.2,24.0,13.7,0.0,2.6,7.8,14.4,116.0,117.0,-1.0,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,5.0,11.0,0.455,0.0,0.0,,2.0,2.0,1.0,4.0,12.0,16.0,4.0,0.0,1.0,1.0,2.0,12.0,5.0
John Wall,39.35,,,,,,,,,,,,,,,,,,,,Starter,0.624,0.553,0.158,0.316,0.0,13.9,6.1,33.9,3.7,2.7,15.6,29.2,112.0,109.0,6.5,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,10.0,19.0,0.526,1.0,3.0,0.333,6.0,6.0,1.0,0.0,4.0,4.0,8.0,3.0,1.0,4.0,0.0,27.0,5.0
Otto Porter,36.916666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.591,0.591,0.455,0.0,0.0,14.9,6.5,11.3,3.9,8.5,8.3,14.6,107.0,103.0,4.8,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,5.0,11.0,0.455,3.0,5.0,0.6,0.0,0.0,,0.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,13.0,7.0
Bradley Beal,35.28333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.458,0.442,0.423,0.115,0.0,15.5,6.8,29.8,0.0,0.0,3.5,36.0,94.0,121.0,-2.5,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,10.0,26.0,0.385,3.0,11.0,0.273,2.0,3.0,0.667,0.0,4.0,4.0,6.0,0.0,0.0,1.0,2.0,25.0,3.0
Markieff Morris,25.633333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.574,0.55,0.2,0.3,4.2,21.4,11.7,0.0,0.0,0.0,0.0,19.8,114.0,121.0,-4.7,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,5.0,10.0,0.5,1.0,2.0,0.5,2.0,3.0,0.667,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,13.0,-12.0
Kelly Oubre,25.433333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.8,0.8,0.8,0.0,0.0,16.2,7.1,10.7,0.0,0.0,0.0,8.8,153.0,121.0,0.2,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,-8.0
Marcus Thornton,15.033333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.9,66.0,122.0,-14.4,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,-14.0
Trey Burke,8.65,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.333,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0.0,15.5,62.0,122.0,-11.3,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-13.0
Jason Smith,8.05,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,0.0,17.0,7.5,0.0,0.0,25.9,25.0,22.3,83.0,95.0,-3.6,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,-13.0
Sheldon Mac,5.7,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,24.1,10.5,0.0,0.0,0.0,0.0,7.9,0.0,121.0,-15.0,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Matthews,38.2,,,,,,,,,,,,,,,,,,,,Starter,0.545,0.545,0.364,0.0,0.0,5.6,3.1,8.2,0.0,2.0,0.0,13.7,110.0,109.0,-1.2,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,5.0,11.0,0.455,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,12.0,-6.0
Harrison Barnes,34.96666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.592,0.5,0.222,0.5,0.0,21.4,12.0,26.4,0.0,2.2,8.3,32.7,116.0,106.0,1.8,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,8.0,18.0,0.444,2.0,4.0,0.5,8.0,9.0,0.889,0.0,7.0,7.0,5.0,0.0,1.0,2.0,5.0,26.0,-13.0
Deron Williams,31.916666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.733,0.692,0.538,0.231,0.0,3.3,1.9,34.1,0.0,0.0,25.9,28.9,114.0,111.0,-1.1,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,7.0,13.0,0.538,4.0,7.0,0.571,3.0,3.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,4.0,21.0,-5.0
Dorian Finney-Smith,26.333333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.0,0.0,1.0,0.0,0.0,24.3,13.7,4.9,1.8,0.0,66.7,5.4,22.0,104.0,-4.4,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,-12.0
Dirk Nowitzki,24.1,,,,,,,,,,,,,,,,,,,,Starter,0.557,0.5,0.444,0.222,0.0,39.8,22.4,0.0,0.0,0.0,0.0,19.6,107.0,106.0,-2.5,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,4.0,9.0,0.444,1.0,4.0,0.25,2.0,2.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0
Seth Curry,22.416666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.901,0.875,0.625,0.25,0.0,4.8,2.7,16.3,2.2,0.0,10.1,21.0,154.0,106.0,11.4,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,5.0,8.0,0.625,4.0,5.0,0.8,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,16.0,18.0
Andrew Bogut,19.683333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,13.9,21.7,18.3,13.2,0.0,3.9,25.0,9.7,68.0,104.0,-5.2,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0
Devin Harris,17.016666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.743,0.727,0.636,0.091,0.0,25.1,14.1,14.1,2.9,0.0,0.0,32.1,135.0,102.0,15.5,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,6.0,11.0,0.545,4.0,7.0,0.571,1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,17.0,19.0
Dwight Powell,13.316666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.769,0.667,0.0,1.667,0.0,24.0,13.5,12.1,3.6,0.0,16.1,22.2,135.0,100.0,5.2,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,2.0,3.0,0.667,0.0,0.0,,4.0,5.0,0.8,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,8.0,18.0
Justin Anderson,4.883333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,43.7,24.6,0.0,0.0,0.0,,0.0,0.0,106.0,-2.0,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Salah Mejri,3.8666666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,27.6,15.5,0.0,0.0,0.0,,0.0,0.0,108.0,-6.5,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
Pierre Jackson,3.3,,,,,,,,,,,,,,,,,,,,Reserve,0.532,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,114.0,111.0,-11.9,,,,,,,,,,,,,,,,,,,,201701030DAL,2017-01-03 20:30:00,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0
DeMar DeRozan,31.8,,,,,,,,,,,,,,,,,,,,Starter,0.582,0.571,0.0,0.143,3.0,12.9,7.0,23.4,0.0,0.0,11.8,36.5,110.0,127.0,6.0,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,12.0,21.0,0.571,0.0,0.0,,2.0,3.0,0.667,1.0,3.0,4.0,2.0,0.0,0.0,3.0,2.0,26.0,-30.0
Kyle Lowry,29.166666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.304,0.222,0.778,0.222,0.0,18.8,7.7,11.9,0.0,0.0,9.2,17.1,70.0,126.0,-11.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,2.0,9.0,0.222,0.0,7.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,6.0,-30.0
Pascal Siakam,25.783333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.25,0.25,0.0,0.0,3.7,5.3,4.3,0.0,0.0,3.4,0.0,7.1,70.0,124.0,-7.5,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,-17.0
Jonas Valančiūnas,22.433333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.2,0.2,0.0,0.0,4.2,30.6,14.9,0.0,0.0,0.0,16.7,12.3,46.0,124.0,-12.6,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,-20.0
DeMarre Carroll,18.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.571,0.5,0.429,0.571,20.3,7.4,15.1,0.0,5.7,0.0,10.2,24.2,121.0,115.0,9.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,3.0,7.0,0.429,1.0,3.0,0.333,3.0,4.0,0.75,4.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,10.0,-20.0
Jakob Poeltl,25.566666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.347,0.25,0.0,1.0,22.1,16.1,19.6,0.0,4.1,0.0,25.8,13.9,83.0,117.0,-5.3,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,4.0,0.25,0.0,0.0,,2.0,4.0,0.5,6.0,3.0,9.0,0.0,2.0,0.0,2.0,2.0,4.0,-8.0
Terrence Ross,24.6,,,,,,,,,,,,,,,,,,,,Reserve,0.715,0.727,0.364,0.182,0.0,27.9,11.3,0.0,2.2,0.0,7.8,24.0,134.0,120.0,11.7,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,7.0,11.0,0.636,2.0,4.0,0.5,1.0,2.0,0.5,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,17.0,-4.0
Cory Joseph,24.3,,,,,,,,,,,,,,,,,,,,Reserve,0.417,0.318,0.182,0.455,0.0,16.9,6.9,23.6,2.2,0.0,7.0,26.8,95.0,122.0,1.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,3.0,11.0,0.273,1.0,2.0,0.5,4.0,5.0,0.8,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,11.0,2.0
Lucas Nogueira,22.216666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.2,0.0,4.2,12.3,7.5,0.0,2.4,12.0,16.7,12.4,10.0,110.0,-11.6,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,3.0,1.0,4.0,0.0,-11.0
Norman Powell,8.05,,,,,,,,,,,,,,,,,,,,Reserve,0.205,0.0,0.25,0.5,0.0,34.1,13.9,19.2,0.0,0.0,17.0,33.5,47.0,124.0,-15.6,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0
Fred VanVleet,4.883333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,18.8,108.0,104.0,11.2,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-4.0
Bruno Caboclo,2.6833333333333336,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,128.0,-7.6,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
LaMarcus Aldridge,29.866666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.719,0.719,0.063,0.0,0.0,22.1,13.1,38.1,0.0,2.5,5.9,27.4,139.0,92.0,11.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,11.0,16.0,0.688,1.0,1.0,1.0,0.0,0.0,,0.0,7.0,7.0,6.0,0.0,1.0,1.0,3.0,23.0,35.0
Kawhi Leonard,28.166666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.88,0.875,0.583,0.417,4.9,10.0,7.9,11.6,3.8,7.9,0.0,24.3,169.0,86.0,25.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,8.0,12.0,0.667,5.0,7.0,0.714,4.0,5.0,0.8,1.0,3.0,4.0,2.0,2.0,3.0,0.0,2.0,25.0,38.0
Danny Green,22.183333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.6,0.6,0.6,0.0,0.0,12.7,7.5,5.6,2.4,0.0,28.6,15.2,81.0,93.0,-3.3,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,6.0,17.0
Tony Parker,22.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.759,0.722,0.111,0.222,0.0,8.5,5.1,58.2,0.0,0.0,9.2,23.8,155.0,100.0,10.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,6.0,9.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,1.0,15.0,25.0
Pau Gasol,19.216666666666665,,,,,,,,,,,,,,,,,,,,Starter,0.322,0.167,0.0,0.667,0.0,19.6,11.6,18.5,0.0,15.4,0.0,19.5,92.0,85.0,2.0,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,6.0,0.167,0.0,0.0,,3.0,4.0,0.75,0.0,4.0,4.0,3.0,0.0,4.0,0.0,1.0,5.0,11.0
Dewayne Dedmon,24.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.798,1.0,0.0,2.0,11.3,15.5,13.7,0.0,0.0,3.0,0.0,3.7,182.0,95.0,-2.8,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,2.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,20.0
Jonathon Simmons,20.316666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.333,0.333,0.333,0.0,0.0,18.5,11.0,19.7,2.6,3.6,25.0,28.5,64.0,87.0,-11.9,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,3.0,9.0,0.333,0.0,3.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,6.0,-4.0
Patty Mills,17.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,1.0,0.0,0.0,15.8,9.4,21.5,3.0,0.0,20.0,13.5,127.0,90.0,4.4,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,6.0,7.0
Manu Ginóbili,17.75,,,,,,,,,,,,,,,,,,,,Reserve,0.515,0.5,0.667,0.667,0.0,5.3,3.1,13.4,0.0,0.0,20.5,13.2,98.0,102.0,-7.1,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,9.0
David Lee,14.5,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,18.9,13.0,15.4,11.1,3.7,5.1,0.0,19.9,145.0,87.0,10.7,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,8.0,-6.0
Dāvis Bertāns,8.05,,,,,,,,,,,,,,,,,,,,Reserve,0.833,0.833,0.667,0.0,0.0,23.4,13.9,19.2,0.0,18.3,25.0,23.9,113.0,81.0,19.5,,,,,,,,,,,,,,,,,,,,201701030SAS,2017-01-03 20:30:00,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,-4.0
