Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Klay Thompson,42.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.709,0.667,0.833,0.222,3.0,8.3,5.8,7.1,2.3,0.0,4.8,23.6,132.0,111.0,6.9,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,9.0,18.0,0.5,6.0,15.0,0.4,4.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,2.0,28.0,13.0
Kevin Durant,40.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.624,0.574,0.222,0.222,0.0,8.7,4.5,4.7,0.0,2.5,3.3,36.5,116.0,115.0,2.5,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,14.0,27.0,0.519,3.0,6.0,0.5,6.0,6.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,37.0,11.0
Draymond Green,36.833333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.37,0.2,0.2,0.8,0.0,28.6,14.8,28.8,2.7,5.4,30.7,12.7,94.0,103.0,3.1,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,1.0,5.0,0.2,0.0,1.0,0.0,3.0,4.0,0.75,0.0,9.0,9.0,9.0,2.0,2.0,3.0,3.0,5.0,19.0
Stephen Curry,35.166666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.567,0.567,0.333,0.133,3.6,16.6,10.4,35.1,2.8,2.8,5.9,23.0,124.0,106.0,5.4,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,8.0,15.0,0.533,1.0,5.0,0.2,1.0,2.0,0.5,1.0,5.0,6.0,8.0,2.0,1.0,1.0,5.0,18.0,5.0
Andre Iguodala,27.983333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.844,0.667,0.333,2.667,0.0,16.7,8.7,4.4,3.5,0.0,23.5,14.6,135.0,107.0,1.3,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,2.0,3.0,0.667,0.0,1.0,0.0,7.0,8.0,0.875,0.0,4.0,4.0,1.0,2.0,0.0,2.0,4.0,11.0,0.0
Kevon Looney,24.766666666666666,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,5.1,14.2,9.8,4.8,2.0,0.0,50.0,3.9,128.0,111.0,1.2,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0
Nick Young,15.216666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.9,0.9,1.0,0.0,0.0,7.7,4.0,0.0,0.0,0.0,0.0,15.8,156.0,117.0,8.8,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
Shaun Livingston,13.666666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.643,0.6,0.0,0.2,0.0,42.8,22.2,0.0,0.0,0.0,0.0,19.1,123.0,110.0,-0.1,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0
David West,3.8333333333333335,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,0.0,30.5,15.9,85.0,0.0,0.0,0.0,12.5,212.0,111.0,24.9,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0
Chris Paul,38.18333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.573,0.529,0.412,0.412,6.1,29.8,17.5,13.0,1.3,0.0,4.7,24.7,121.0,123.0,3.9,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,8.0,17.0,0.471,2.0,7.0,0.286,5.0,7.0,0.714,2.0,9.0,11.0,3.0,1.0,0.0,1.0,4.0,23.0,-7.0
James Harden,35.13333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.722,0.688,0.375,0.417,3.3,10.8,6.9,48.1,1.4,0.0,12.3,41.3,134.0,124.0,18.4,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,14.0,24.0,0.583,5.0,9.0,0.556,8.0,10.0,0.8,1.0,3.0,4.0,7.0,1.0,0.0,4.0,4.0,41.0,-7.0
P.J. Tucker,34.5,,,,,,,,,,,,,,,,,,,,Starter,0.116,0.0,0.667,1.0,3.4,14.6,8.8,7.1,1.4,3.0,18.8,6.9,54.0,121.0,-4.0,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.333,1.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,-8.0
Clint Capela,29.95,,,,,,,,,,,,,,,,,,,,Starter,0.857,0.857,0.0,0.0,3.9,21.1,12.2,16.4,1.7,6.8,0.0,10.5,181.0,116.0,13.0,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,6.0,7.0,0.857,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,2.0,0.0,0.0,12.0,-3.0
Trevor Ariza,23.35,,,,,,,,,,,,,,,,,,,,Starter,0.474,0.438,0.625,0.125,0.0,10.8,5.2,0.0,2.1,0.0,10.6,18.1,85.0,122.0,-6.9,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,3.0,8.0,0.375,1.0,5.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,8.0,-5.0
Eric Gordon,33.9,,,,,,,,,,,,,,,,,,,,Reserve,0.577,0.577,0.538,0.0,0.0,18.6,9.0,13.9,0.0,0.0,23.5,22.4,92.0,127.0,-2.4,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,6.0,13.0,0.462,3.0,7.0,0.429,0.0,0.0,,0.0,5.0,5.0,3.0,0.0,0.0,4.0,1.0,15.0,-10.0
Luc Mbah a Moute,17.466666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.333,0.0,6.7,21.7,13.9,0.0,0.0,0.0,14.3,17.9,13.0,127.0,-19.0,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0
Gerald Green,16.7,,,,,,,,,,,,,,,,,,,,Reserve,0.6,0.6,0.8,0.0,7.0,15.1,10.9,0.0,0.0,0.0,16.7,16.1,103.0,127.0,-4.7,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,6.0,-9.0
Nenê Hilário,5.75,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,22.0,10.6,0.0,0.0,0.0,0.0,7.8,0.0,126.0,-14.2,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Ryan Anderson,5.066666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,24.9,12.0,0.0,0.0,0.0,0.0,8.8,0.0,126.0,-14.8,,,,,,,,,,,,,,,,,,,,201805140HOU,2018-05-14 21:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
LeBron James,38.766666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.629,0.638,0.379,0.345,2.9,23.2,13.6,86.4,0.0,2.0,15.2,47.6,118.0,114.0,19.0,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,16.0,29.0,0.552,5.0,11.0,0.455,5.0,10.0,0.5,1.0,9.0,10.0,12.0,0.0,1.0,6.0,3.0,42.0,-9.0
Kevin Love,35.25,,,,,,,,,,,,,,,,,,,,Starter,0.583,0.556,0.333,0.111,6.3,36.9,22.4,11.0,0.0,0.0,5.0,26.4,118.0,111.0,4.5,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,9.0,18.0,0.5,2.0,6.0,0.333,2.0,2.0,1.0,2.0,13.0,15.0,2.0,0.0,0.0,1.0,4.0,22.0,-10.0
George Hill,33.3,,,,,,,,,,,,,,,,,,,,Starter,0.307,0.25,0.5,0.5,3.4,3.0,3.2,4.1,0.0,4.7,0.0,6.9,86.0,118.0,-5.2,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,-6.0
Tristan Thompson,29.65,,,,,,,,,,,,,,,,,,,,Starter,0.667,0.667,0.0,0.0,15.1,10.1,12.5,0.0,0.0,0.0,25.0,12.6,112.0,120.0,-5.2,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,4.0,3.0,7.0,0.0,0.0,0.0,2.0,3.0,8.0,-5.0
J.R. Smith,27.366666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.0,0.0,0.571,0.0,0.0,11.0,5.8,4.7,0.0,0.0,0.0,12.0,10.0,120.0,-16.1,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,-6.0
Jeff Green,27.866666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.51,0.5,0.6,0.4,0.0,7.2,3.8,5.1,0.0,5.6,46.0,18.3,56.0,116.0,-10.3,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,2.0,5.0,3.0,6.0,-17.0
Kyle Korver,21.5,,,,,,,,,,,,,,,,,,,,Reserve,0.652,0.625,0.625,0.125,0.0,4.7,2.5,0.0,0.0,0.0,0.0,18.4,129.0,122.0,2.5,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,4.0,8.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,-5.0
Rodney Hood,11.35,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,0.0,17.6,9.3,12.9,0.0,0.0,33.3,12.4,77.0,117.0,-7.3,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,-7.0
Larry Nance,11.35,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,26.4,13.9,0.0,9.1,0.0,0.0,4.1,0.0,94.0,-2.0,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,-2.0
José Calderón,1.8,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,123.0,-8.4,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cedi Osman,1.8,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,123.0,-6.7,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Al Horford,37.45,,,,,,,,,,,,,,,,,,,,Starter,0.493,0.423,0.308,0.385,8.0,20.9,14.1,15.3,2.8,5.2,0.0,18.4,122.0,95.0,7.7,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,5.0,13.0,0.385,1.0,4.0,0.25,4.0,5.0,0.8,3.0,7.0,10.0,4.0,2.0,2.0,0.0,0.0,15.0,14.0
Terry Rozier,35.9,,,,,,,,,,,,,,,,,,,,Starter,0.533,0.5,0.5,0.125,0.0,18.7,8.8,8.7,0.0,0.0,5.6,22.6,106.0,105.0,-2.8,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,7.0,16.0,0.438,2.0,8.0,0.25,2.0,2.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,3.0,18.0,6.0
Jaylen Brown,35.166666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.582,0.583,0.444,0.222,5.7,12.7,9.0,14.8,1.5,0.0,4.8,26.8,118.0,103.0,5.8,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,9.0,18.0,0.5,3.0,8.0,0.375,2.0,4.0,0.5,2.0,4.0,6.0,3.0,1.0,0.0,1.0,2.0,23.0,10.0
Marcus Morris,34.05,,,,,,,,,,,,,,,,,,,,Starter,0.416,0.393,0.286,0.071,2.9,13.1,7.7,12.8,0.0,0.0,6.5,20.6,92.0,106.0,-7.2,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,5.0,14.0,0.357,1.0,4.0,0.25,1.0,1.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,5.0,12.0,7.0
Jayson Tatum,31.533333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.458,0.458,0.25,0.0,0.0,10.6,5.0,9.4,1.6,0.0,14.3,20.1,83.0,103.0,-6.4,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,5.0,12.0,0.417,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,11.0,1.0
Marcus Smart,30.966666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.511,0.389,0.333,0.444,9.7,7.2,8.5,39.5,6.7,0.0,0.0,15.8,142.0,93.0,13.9,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,3.0,9.0,0.333,1.0,3.0,0.333,4.0,4.0,1.0,3.0,2.0,5.0,9.0,4.0,0.0,0.0,3.0,11.0,21.0
Aron Baynes,17.1,,,,,,,,,,,,,,,,,,,,Reserve,0.643,0.643,0.143,0.0,11.7,26.1,18.5,9.8,0.0,0.0,0.0,18.6,140.0,104.0,7.2,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0
Semi Ojeleye,9.3,,,,,,,,,,,,,,,,,,,,Reserve,1.136,,,,0.0,48.0,22.7,0.0,0.0,0.0,0.0,4.3,250.0,99.0,0.8,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
Greg Monroe,6.1,,,,,,,,,,,,,,,,,,,,Reserve,0.694,0.5,0.0,1.0,0.0,18.3,8.6,0.0,0.0,0.0,0.0,21.4,149.0,104.0,1.0,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
Guerschon Yabusele,1.35,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,110.0,-7.9,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Abdel Nader,1.0833333333333333,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,200.0,110.0,36.7,,,,,,,,,,,,,,,,,,,,201805150BOS,2018-05-15 20:30:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Draymond Green,37.2,,,,,,,,,,,,,,,,,,,,Starter,0.51,0.4,0.4,0.4,0.0,20.9,9.3,21.3,2.6,5.6,40.5,11.6,83.0,122.0,-0.3,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,6.0,2.0,2.0,4.0,4.0,6.0,-24.0
Klay Thompson,36.7,,,,,,,,,,,,,,,,,,,,Starter,0.364,0.364,0.364,0.0,0.0,7.1,3.2,7.5,2.6,0.0,0.0,13.1,84.0,128.0,-3.0,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,3.0,11.0,0.273,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,-24.0
Kevin Durant,35.416666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.732,0.659,0.318,0.409,2.9,7.3,4.9,0.0,0.0,0.0,16.1,38.3,119.0,134.0,5.1,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,13.0,22.0,0.591,3.0,7.0,0.429,9.0,9.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0,38.0,-28.0
Stephen Curry,34.1,,,,,,,,,,,,,,,,,,,,Starter,0.412,0.395,0.421,0.053,0.0,26.6,11.9,33.8,0.0,0.0,9.3,27.5,91.0,129.0,-4.5,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,7.0,19.0,0.368,1.0,8.0,0.125,1.0,1.0,1.0,0.0,7.0,7.0,7.0,0.0,0.0,2.0,3.0,16.0,-20.0
Andre Iguodala,27.05,,,,,,,,,,,,,,,,,,,,Starter,0.512,0.5,0.25,0.5,7.7,19.2,12.8,5.0,0.0,0.0,38.1,12.7,78.0,131.0,-7.8,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,4.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,1.0,0.0,0.0,3.0,2.0,5.0,-22.0
Shaun Livingston,18.416666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.644,0.667,0.0,0.667,5.7,0.0,3.1,15.4,0.0,0.0,0.0,9.2,149.0,135.0,0.9,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0
Nick Young,17.466666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,1.0,0.0,6.0,0.0,3.3,16.4,0.0,0.0,0.0,15.0,119.0,135.0,-0.5,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0
Kevon Looney,11.4,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,27.5,22.8,25.4,0.0,4.2,9.2,20.0,19.2,104.0,115.0,2.2,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,4.0,-2.0
David West,6.0,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,96.0,135.0,-9.7,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-6.0
Jordan Bell,5.65,,,,,,,,,,,,,,,,,,,,Reserve,0.174,0.0,0.0,1.0,0.0,68.9,30.7,0.0,0.0,18.5,0.0,22.3,40.0,110.0,-7.0,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
Quinn Cook,5.3,,,,,,,,,,,,,,,,,,,,Reserve,0.902,0.833,0.667,0.667,0.0,24.5,10.9,0.0,0.0,0.0,0.0,32.0,176.0,130.0,25.2,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0
Zaza Pachulia,5.3,,,,,,,,,,,,,,,,,,,,Reserve,0.868,1.0,0.0,1.0,19.7,0.0,10.9,43.4,9.1,0.0,0.0,23.8,183.0,115.0,32.9,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0
P.J. Tucker,36.46666666666667,,,,,,,,,,,,,,,,,,,,Starter,1.113,1.167,0.667,0.222,3.6,17.2,11.1,15.3,1.3,0.0,9.2,12.7,197.0,106.0,18.0,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,8.0,9.0,0.889,5.0,6.0,0.833,1.0,2.0,0.5,1.0,6.0,7.0,4.0,1.0,0.0,1.0,4.0,22.0,22.0
Trevor Ariza,35.666666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.883,0.833,0.333,0.444,7.3,5.9,6.5,22.7,2.7,0.0,0.0,12.8,196.0,106.0,16.0,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,7.0,9.0,0.778,1.0,3.0,0.333,4.0,4.0,1.0,2.0,2.0,4.0,6.0,2.0,0.0,0.0,3.0,19.0,26.0
James Harden,33.75,,,,,,,,,,,,,,,,,,,,Starter,0.507,0.438,0.625,0.25,0.0,30.9,17.1,13.3,1.4,0.0,13.1,38.6,100.0,103.0,-2.9,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,9.0,24.0,0.375,3.0,15.0,0.2,6.0,6.0,1.0,0.0,10.0,10.0,3.0,1.0,0.0,4.0,3.0,27.0,22.0
Chris Paul,33.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.522,0.464,0.357,0.214,0.0,12.4,6.9,23.6,4.3,0.0,16.4,23.2,108.0,101.0,1.0,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,6.0,14.0,0.429,1.0,5.0,0.2,3.0,3.0,1.0,0.0,4.0,4.0,6.0,3.0,0.0,3.0,5.0,16.0,13.0
Clint Capela,30.783333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.481,0.667,0.0,1.667,12.6,23.7,18.8,3.7,0.0,0.0,36.6,11.3,83.0,108.0,-6.1,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,3.0,0.667,0.0,0.0,,1.0,5.0,0.2,3.0,7.0,10.0,1.0,0.0,0.0,3.0,3.0,5.0,12.0
Eric Gordon,32.63333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.785,0.733,0.6,0.333,0.0,9.6,5.3,8.9,1.5,2.7,0.0,22.4,167.0,106.0,17.4,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,8.0,15.0,0.533,6.0,9.0,0.667,5.0,5.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,27.0,29.0
Gerald Green,14.983333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.521,0.5,0.5,1.0,0.0,13.9,7.7,0.0,0.0,0.0,25.8,11.0,78.0,110.0,-7.6,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,1.0,2.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0
Luc Mbah a Moute,6.883333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.2,0.2,0.2,0.0,18.8,0.0,8.4,0.0,0.0,0.0,0.0,30.9,63.0,113.0,-20.8,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0
Aaron Jackson,3.8166666666666664,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.333,0.0,68.0,0.0,30.3,0.0,0.0,0.0,25.0,44.6,113.0,113.0,0.8,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,-4.0
Tarik Black,3.8166666666666664,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,34.0,27.3,30.3,0.0,0.0,0.0,0.0,22.3,129.0,106.0,-9.3,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-4.0
Ryan Anderson,3.8166666666666664,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,27.9,0.0,0.0,,0.0,236.0,113.0,9.1,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0
